Jsc_ref,J0_ref,n,Rs,Rsh,T,bandgap,thickness,bulk_Nt,iface_Nt,Voc,Jsc,FF,PCE,Vmp,Jmp,Pmax
31.10678659857161,2.9217225826324265e-11,1.7346210919351615,2.09180661051526,1100.3161885836005,350.9904697281304,1.8901023924493408,466.9261635862417,212325370188.24695,20614024576825.934,0.9140570453805298,24.500110945534306,72.11848445113657,16.15057329535803,0.7268537074148297,22.21984029331033,16.15057329535803
26.254103309481003,4.4919729682102615e-09,1.7095782851006207,1.8966528949405317,482.43855906025453,298.3533228880319,1.8900135897770962,375.1363854750939,5063906637367808.0,28500888213610.527,0.9143868872231056,18.66222698806719,70.31934231269518,11.999641106029033,0.7450901803607214,16.10495134994214,11.999641106029033
29.434478899751824,2.7251522082736614e-11,1.946024453558095,3.1531577986442363,4529.334878277813,349.9775944589066,1.7246165776226543,664.3566458173111,777381031690.1372,3618005053478.2007,1.0718034692553549,26.20182475608973,72.32752935702025,20.31188955181775,0.8414829659318637,24.13820644524186,20.31188955181775
28.424206344444595,2.645490391179743e-10,1.1192175261977446,1.5141271767531004,1138.0231365525021,310.4704603760831,1.613951606840675,466.592528221977,642354401790334.0,763266631137.7656,0.6896429217840733,22.393372738018883,75.10948383870833,11.599481313826432,0.5627254509018036,20.6130383746417,11.599481313826432
28.45269865657218,4.4966137079207294e-11,1.5883062484090082,3.3070009309089317,373.3530199392569,321.84000441568605,1.6370663375450851,235.3557209225266,272111940079555.03,9128581620406.734,0.9213222428734331,15.332807774377313,66.49904392970791,9.393958745220035,0.7424849699398798,12.65205239909527,9.393958745220035
30.21201308666223,8.787097526805038e-10,1.6524330565210317,3.298898687875623,11881.31318969849,334.91443835996796,1.6157090975899449,475.60748856463425,14586261884480.424,3883065463428.2275,0.787118569596985,24.015669928922918,69.16946156496367,13.075227660286522,0.5965931863727455,21.916488419492694,13.075227660286524
30.42023413089332,4.562560750885805e-09,1.9210571972951915,5.135602666794373,3471.764271770151,359.98704107638366,1.5572253458721006,602.4294174070412,92225258056473.58,6471382502.844377,0.658243269416753,26.292592792085046,54.86091452599141,9.494735817662917,0.4324649298597194,21.954926659007395,9.494735817662917
26.43235488243766,3.3572186970050335e-09,1.055567916906878,2.9499920741098284,1473.1944735582515,297.29944451915935,1.5569466849009945,545.6155400350514,122488992182.58928,616898865619071.5,0.6480047228324656,22.09988693035125,73.06971042738148,10.464189819167522,0.5106212424849699,20.49305620001803,10.464189819167522
31.13928814144735,1.308533120378212e-10,1.1536128990606347,6.088235997861793,548.7128258863039,316.49193610782527,1.879214590450486,697.2786835501822,4291699920805844.0,150220972589.23907,0.6975337778086653,27.783840798920206,58.15889628021858,11.271291477166656,0.4663326653306613,24.170066382063435,11.271291477166656
30.125990294996555,1.3068300022076128e-09,1.3878416951636496,6.480708618944363,332.24257951156085,300.90576586022416,1.6625441514836306,198.25078255497752,989557893115.836,714710288314557.0,0.8087842051503298,14.289610222521958,64.01782274665304,7.398674881712325,0.6278557114228457,11.784036916611715,7.398674881712325
31.93479801610163,4.654877797115533e-10,1.8390697308817134,9.90515231039747,607.0043133093897,324.8245613254351,1.5962863579209599,148.02957018771102,3403933262876819.0,1087559912897.8937,0.8873007320903255,12.238009234361364,61.0007315067137,6.623944110127153,0.6486973947895791,10.211146465719645,6.623944110127153
28.81596160514241,2.8315153572103194e-11,1.1809266522308681,9.089615497130907,388.4169538139903,303.28522849437064,1.546029665157264,394.1185254409518,330119393152374.2,2838113967002.7837,0.8243305165383686,20.587978406507244,60.12604197034541,10.204170284084537,0.5731462925851704,17.80377962153211,10.204170284084537
26.50469200734129,5.3827271022249696e-11,1.8435883847625412,6.4483692646889,6284.896068338498,347.0203255351355,1.7814515095197645,134.8650890328684,15836175629131.22,5979874187620.811,0.8462483576160135,9.587111230663098,69.8764808571582,5.669132789928418,0.6539078156312625,8.669620785088203,5.669132789928418
28.030738899783955,3.4153610389762194e-09,1.4825725085872938,7.732550376701917,15996.723337219464,330.4791482903498,1.8547761219356749,452.2743643221884,1.2637052594674448e+16,242178491187.9321,0.5787677399937512,21.807788823890373,50.411884863223655,6.362808969742914,0.3569138276553106,17.82729745031844,6.362808969742914
28.99290175118891,3.928557581157469e-10,1.1049797158960706,4.105814565675098,21611.02397311228,343.08322403647423,1.4887532912184835,303.313381365763,1411295828910.2683,1491976293.6573524,0.5818032674998226,18.440655070969623,67.87450883342083,7.282142956923781,0.42985971943887774,16.94074282286698,7.282142956923781
31.564762751024162,2.211169242995997e-10,1.3075350724207861,6.065076477265819,327.06111469700755,307.80221066008136,1.751516732849446,480.2618638415578,7.777422376163002e+16,22004118119602.957,0.7831412685970961,24.7387392022851,60.01710514210035,11.627670499268964,0.5496993987975952,21.152780091634025,11.627670499268964
28.865035241766396,1.9244103746453634e-09,1.903327871964053,7.262820277839846,26694.54034407492,358.2005170738177,1.8334007191309631,168.4624427101823,2480167532766389.0,1203984502234.8826,0.47069000143219925,12.3732784693013,50.23119908697016,2.9254542152440823,0.3022044088176353,9.6803823170212,2.9254542152440823
